,idx,query,page_size,abordagem,sinonimos,erros_digitacao,reordenados
173,43,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,100,q_bv2,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo.",Folhero Nao Tecnco Papel Cochê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,Folheto Nao Tecnico  Tipo Impressão 4/0 Tipo Flyer Papel Couchê Medida 15 X 21CM Conforme Modelo
174,43,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,100,mpnet,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo.",Folhero Nao Tecnco Papel Cochê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,Folheto Nao Tecnico  Tipo Impressão 4/0 Tipo Flyer Papel Couchê Medida 15 X 21CM Conforme Modelo
175,43,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,100,labase,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo.",Folhero Nao Tecnco Papel Cochê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,Folheto Nao Tecnico  Tipo Impressão 4/0 Tipo Flyer Papel Couchê Medida 15 X 21CM Conforme Modelo
176,44,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,100,all_mini,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria.",Tesora Costura Aço Inoxidávil Comprimento 12AWG Tipo Tecelão/Tesorete,Tesoura Costura Tipo Tecelão/Tesourete Aço Inoxidável Comprimento 12AWG
177,44,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,100,q_bv2,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria.",Tesora Costura Aço Inoxidávil Comprimento 12AWG Tipo Tecelão/Tesorete,Tesoura Costura Tipo Tecelão/Tesourete Aço Inoxidável Comprimento 12AWG
178,44,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,100,mpnet,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria.",Tesora Costura Aço Inoxidávil Comprimento 12AWG Tipo Tecelão/Tesorete,Tesoura Costura Tipo Tecelão/Tesourete Aço Inoxidável Comprimento 12AWG
179,44,Tesoura Costura Aço Inoxidável Comprimento 12AWG Tipo Tecelão/Tesourete,100,labase,"Tesoura para Costura feita de Aço Inoxidável, com Comprimento de 12 American Wire Gauge, ideal para Tecelagem/Tesouraria.",Tesora Costura Aço Inoxidávil Comprimento 12AWG Tipo Tecelão/Tesorete,Tesoura Costura Tipo Tecelão/Tesourete Aço Inoxidável Comprimento 12AWG
180,45,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,100,all_mini,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra.",Óleo Isolamte Tipo Base Minersl Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Pont Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,Óleo Isolante Viscosidade Máxima A 100ºc 3UN Viscosidade Máxima A 40°C 11CM Ponto Fulgor 140MS Tipo Base Mineral Aplicação Transformador/Equipamento Manobra Naftênico Ponto Fluidez Mínima -12° C
181,45,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,100,q_bv2,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra.",Óleo Isolamte Tipo Base Minersl Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Pont Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,Óleo Isolante Viscosidade Máxima A 100ºc 3UN Viscosidade Máxima A 40°C 11CM Ponto Fulgor 140MS Tipo Base Mineral Aplicação Transformador/Equipamento Manobra Naftênico Ponto Fluidez Mínima -12° C
182,45,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,100,mpnet,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra.",Óleo Isolamte Tipo Base Minersl Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Pont Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,Óleo Isolante Viscosidade Máxima A 100ºc 3UN Viscosidade Máxima A 40°C 11CM Ponto Fulgor 140MS Tipo Base Mineral Aplicação Transformador/Equipamento Manobra Naftênico Ponto Fluidez Mínima -12° C
183,45,Óleo Isolante Tipo Base Mineral Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Ponto Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,100,labase,"Óleo Isolante de Base Mineral Naftênica com Viscosidade Máxima de 11 Centímetros a 40 Graus Celsius, Viscosidade Máxima de 3 Unidades a 100 Graus Celsius, Ponto de Fulgor de 140 Milissegundos, Ponto de Fluidez Mínima de -12 Graus Celsius, destinado à Aplicação em Transformadores e Equipamentos de Manobra.",Óleo Isolamte Tipo Base Minersl Naftênico Viscosidade Máxima A 40°C 11CM Viscosidade Máxima A 100ºc 3UN Pont Fulgor 140MS Ponto Fluidez Mínima -12° C Aplicação Transformador/Equipamento Manobra,Óleo Isolante Viscosidade Máxima A 100ºc 3UN Viscosidade Máxima A 40°C 11CM Ponto Fulgor 140MS Tipo Base Mineral Aplicação Transformador/Equipamento Manobra Naftênico Ponto Fluidez Mínima -12° C
184,46,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,100,all_mini,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas.",Balanceadora De Rodas Tipo Balanceameto Estátic E Dinâmico Acionamnto Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetos Rodas 12 A 22POL,Balanceadora De Rodas Faixa Diâmetros Rodas 12 A 22POL Faixa Larguras Rodas 1 A 20POL Acionamento Motor Tensão Alimentação 220V Precisão 2MG Tipo Balanceamento Dinâmico E Estático
185,46,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,100,q_bv2,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas.",Balanceadora De Rodas Tipo Balanceameto Estátic E Dinâmico Acionamnto Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetos Rodas 12 A 22POL,Balanceadora De Rodas Faixa Diâmetros Rodas 12 A 22POL Faixa Larguras Rodas 1 A 20POL Acionamento Motor Tensão Alimentação 220V Precisão 2MG Tipo Balanceamento Dinâmico E Estático
186,46,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,100,mpnet,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas.",Balanceadora De Rodas Tipo Balanceameto Estátic E Dinâmico Acionamnto Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetos Rodas 12 A 22POL,Balanceadora De Rodas Faixa Diâmetros Rodas 12 A 22POL Faixa Larguras Rodas 1 A 20POL Acionamento Motor Tensão Alimentação 220V Precisão 2MG Tipo Balanceamento Dinâmico E Estático
187,46,Balanceadora De Rodas Tipo Balanceamento Estático E Dinâmico Acionamento Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetros Rodas 12 A 22POL,100,labase,"Balanceadora de Rodas para Balanceamento Estático e Dinâmico, acionada por Motor com Tensão de Alimentação de 220 Volts, Precisão de 2 Miligramas, suportando Faixa de Larguras de Rodas de 1 a 20 Polegadas e Faixa de Diâmetros de Rodas de 12 a 22 Polegadas.",Balanceadora De Rodas Tipo Balanceameto Estátic E Dinâmico Acionamnto Motor Tensão Alimentação 220V Precisão 2MG Faixa Larguras Rodas 1 A 20POL Faixa Diâmetos Rodas 12 A 22POL,Balanceadora De Rodas Faixa Diâmetros Rodas 12 A 22POL Faixa Larguras Rodas 1 A 20POL Acionamento Motor Tensão Alimentação 220V Precisão 2MG Tipo Balanceamento Dinâmico E Estático
188,47,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,100,all_mini,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado.",Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratóro Tampo Compensado Navsl Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,Bancada Profissional Compensado Naval E Aço Espessura 40X Carbono Largura 60MM Altura 92MM Comprimento 200V Aplicação Laboratório Pinus E Envernizado De 2 Gavetas 4 Componentes Com Cadeado Ou Tampo Compensado Naval
189,47,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,100,q_bv2,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado.",Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratóro Tampo Compensado Navsl Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,Bancada Profissional Compensado Naval E Aço Espessura 40X Carbono Largura 60MM Altura 92MM Comprimento 200V Aplicação Laboratório Pinus E Envernizado De 2 Gavetas 4 Componentes Com Cadeado Ou Tampo Compensado Naval
190,47,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,100,mpnet,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado.",Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratóro Tampo Compensado Navsl Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,Bancada Profissional Compensado Naval E Aço Espessura 40X Carbono Largura 60MM Altura 92MM Comprimento 200V Aplicação Laboratório Pinus E Envernizado De 2 Gavetas 4 Componentes Com Cadeado Ou Tampo Compensado Naval
191,47,Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratório Tampo Compensado Naval Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,100,labase,"Bancada Laboratorial de Aço Carbono e Compensado Naval, com Comprimento de 200 Volts, Largura de 60 Milímetros, Altura de 92 Milímetros e Espessura de 40, destinada ao Uso em Laboratório, com Tampo Compensado Naval ou Pinus Envernizado de 4 Componentes, 2 Gavetas com Cadeado.",Bancada Profissional Aço Carbono E Compensado Naval Comprimento 200V Largura 60MM Altura 92MM Espessura 40X Aplicação Laboratóro Tampo Compensado Navsl Ou Pinus E Envernizado De 4 Componentes 2 Gavetas Com Cadeado,Bancada Profissional Compensado Naval E Aço Espessura 40X Carbono Largura 60MM Altura 92MM Comprimento 200V Aplicação Laboratório Pinus E Envernizado De 2 Gavetas 4 Componentes Com Cadeado Ou Tampo Compensado Naval
192,48,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm",100,all_mini,"Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros","Acoplamento Elástico Poliureteno Modelo Ômega E70m Rexnod Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Poliuretano Modelo Ômega E70m Acoplamento Elástico Rexnord Bipartido, Diãmetro Externo 356mm Aplicação Bomba D'Água"
193,48,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm",100,q_bv2,"Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros","Acoplamento Elástico Poliureteno Modelo Ômega E70m Rexnod Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Poliuretano Modelo Ômega E70m Acoplamento Elástico Rexnord Bipartido, Diãmetro Externo 356mm Aplicação Bomba D'Água"
194,48,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm",100,mpnet,"Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros","Acoplamento Elástico Poliureteno Modelo Ômega E70m Rexnod Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Poliuretano Modelo Ômega E70m Acoplamento Elástico Rexnord Bipartido, Diãmetro Externo 356mm Aplicação Bomba D'Água"
195,48,"Acoplamento Elástico Poliuretano Modelo Ômega E70m Rexnord Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm",100,labase,"Conjunto Elástico de Poliuretano Modelo Ômega E70m Rexnord para Uso em Bombas D'Água Bipartidas, com Diâmetro Externo de 356 Milímetros","Acoplamento Elástico Poliureteno Modelo Ômega E70m Rexnod Aplicação Bomba D'Água Bipartido, Diãmetro Externo 356mm","Poliuretano Modelo Ômega E70m Acoplamento Elástico Rexnord Bipartido, Diãmetro Externo 356mm Aplicação Bomba D'Água"
196,49,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,100,all_mini,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes.",Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Vicoso Composição Aditivos Lubrificantes E Anticorosivos Outros Componentes Lubrficante,Apresentação Líquido Aspecto Físico Anticorrosivo Composição Aditivos Lubrificantes Líquido Viscoso E Anticorrosivos Componentes Lubrificante Outros
197,49,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,100,q_bv2,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes.",Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Vicoso Composição Aditivos Lubrificantes E Anticorosivos Outros Componentes Lubrficante,Apresentação Líquido Aspecto Físico Anticorrosivo Composição Aditivos Lubrificantes Líquido Viscoso E Anticorrosivos Componentes Lubrificante Outros
198,49,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,100,mpnet,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes.",Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Vicoso Composição Aditivos Lubrificantes E Anticorosivos Outros Componentes Lubrficante,Apresentação Líquido Aspecto Físico Anticorrosivo Composição Aditivos Lubrificantes Líquido Viscoso E Anticorrosivos Componentes Lubrificante Outros
199,49,Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Viscoso Composição Aditivos Lubrificantes E Anticorrosivos Outros Componentes Lubrificante,100,labase,"Produto Anticorrosivo em Formato Líquido com Aparência Física de Líquido Viscoso, composto por Aditivos Lubrificantes e Anticorrosivos, além de Outros Componentes Lubrificantes.",Anticorrosivo Apresentação Líquido Aspecto Físico Líquido Vicoso Composição Aditivos Lubrificantes E Anticorosivos Outros Componentes Lubrficante,Apresentação Líquido Aspecto Físico Anticorrosivo Composição Aditivos Lubrificantes Líquido Viscoso E Anticorrosivos Componentes Lubrificante Outros
